"Step","vital-cosmos-120 - trial_state/config.vdw_b","vital-cosmos-120 - trial_state/config.vdw_b__MIN","vital-cosmos-120 - trial_state/config.vdw_b__MAX"
"1000","701.6001776442478","701.6001776442478","701.6001776442478"
"1001","700.6647372500485","700.6647372500485","700.6647372500485"
"1002","600.0481813239862","600.0481813239862","600.0481813239862"
"1003","600.0536679925009","600.0536679925009","600.0536679925009"
"1004","748.462337569548","748.462337569548","748.462337569548"
"1005","600.0536679925009","600.0536679925009","600.0536679925009"
"1006","746.9595032414925","746.9595032414925","746.9595032414925"
"1007","600.0536679925009","600.0536679925009","600.0536679925009"
"1008","600.1478181177359","600.1478181177359","600.1478181177359"
"1009","600.0427177753845","600.0427177753845","600.0427177753845"
"1010","600.0331237091998","600.0331237091998","600.0331237091998"
"1011","628.8897178967484","628.8897178967484","628.8897178967484"
"1012","600.0536679925009","600.0536679925009","600.0536679925009"
"1013","600.0536679925009","600.0536679925009","600.0536679925009"
"1014","600.0536679925009","600.0536679925009","600.0536679925009"
"1015","600.0536679925009","600.0536679925009","600.0536679925009"
"1016","600.0148855409261","600.0148855409261","600.0148855409261"
"1017","600.0481813239862","600.0481813239862","600.0481813239862"
"1018","731.5775854087601","731.5775854087601","731.5775854087601"
"1019","600.0536679925009","600.0536679925009","600.0536679925009"
"1020","600.0536679925009","600.0536679925009","600.0536679925009"
"1021","600.6357157008314","600.6357157008314","600.6357157008314"
"1022","600.0536679925009","600.0536679925009","600.0536679925009"
"1023","600.0536679925009","600.0536679925009","600.0536679925009"
"1024","600.7158078923386","600.7158078923386","600.7158078923386"
"1025","600.0536679925009","600.0536679925009","600.0536679925009"
"1026","600.0536679925009","600.0536679925009","600.0536679925009"
"1027","600.0536679925009","600.0536679925009","600.0536679925009"
"1028","600.0536679925009","600.0536679925009","600.0536679925009"
"1029","600.0536679925009","600.0536679925009","600.0536679925009"
"1030","780.6337303328578","780.6337303328578","780.6337303328578"
"1031","600.0536679925009","600.0536679925009","600.0536679925009"
"1032","600.0536679925009","600.0536679925009","600.0536679925009"
"1033","600.0536679925009","600.0536679925009","600.0536679925009"
"1034","600.0536679925009","600.0536679925009","600.0536679925009"
"1035","600.0536679925009","600.0536679925009","600.0536679925009"
"1036","600.0536679925009","600.0536679925009","600.0536679925009"
"1037","600.0536679925009","600.0536679925009","600.0536679925009"
"1038","656.4564096962874","656.4564096962874","656.4564096962874"
"1039","600.0536679925009","600.0536679925009","600.0536679925009"
"1040","600.0536679925009","600.0536679925009","600.0536679925009"
"1041","600.0536679925009","600.0536679925009","600.0536679925009"
"1042","600.0536679925009","600.0536679925009","600.0536679925009"
"1043","600.0536679925009","600.0536679925009","600.0536679925009"
"1044","600.0536679925009","600.0536679925009","600.0536679925009"
"1045","600.0536679925009","600.0536679925009","600.0536679925009"
"1046","600.0536679925009","600.0536679925009","600.0536679925009"
"1047","600.0536679925009","600.0536679925009","600.0536679925009"
"1048","600.0536679925009","600.0536679925009","600.0536679925009"
"1049","600.0536679925009","600.0536679925009","600.0536679925009"
"1050","600.0536679925009","600.0536679925009","600.0536679925009"
"1051","600.0536679925009","600.0536679925009","600.0536679925009"
"1052","600.0171671081506","600.0171671081506","600.0171671081506"
"1053","600.0284712357064","600.0284712357064","600.0284712357064"
"1054","600.0536679925009","600.0536679925009","600.0536679925009"
"1055","600.0536679925009","600.0536679925009","600.0536679925009"
"1056","600.0536679925009","600.0536679925009","600.0536679925009"
"1057","600.0536679925009","600.0536679925009","600.0536679925009"
"1058","600.0536679925009","600.0536679925009","600.0536679925009"
"1059","600.0292204771939","600.0292204771939","600.0292204771939"
"1060","600.0536679925009","600.0536679925009","600.0536679925009"
"1061","600.0536679925009","600.0536679925009","600.0536679925009"
"1062","771.8185807228654","771.8185807228654","771.8185807228654"
"1063","600.0536679925009","600.0536679925009","600.0536679925009"
"1064","600.0536679925009","600.0536679925009","600.0536679925009"
"1065","600.0536679925009","600.0536679925009","600.0536679925009"
"1066","600.0536679925009","600.0536679925009","600.0536679925009"
"1067","623.2542872438231","623.2542872438231","623.2542872438231"
"1068","662.4584011241948","662.4584011241948","662.4584011241948"
"1069","600.0536679925009","600.0536679925009","600.0536679925009"
"1070","654.5813782659407","654.5813782659407","654.5813782659407"
"1071","600.0536679925009","600.0536679925009","600.0536679925009"
"1072","630.9640831767427","630.9640831767427","630.9640831767427"
"1073","600.0536679925009","600.0536679925009","600.0536679925009"
"1074","600.0536679925009","600.0536679925009","600.0536679925009"
"1075","600.0536679925009","600.0536679925009","600.0536679925009"
"1076","736.672016182567","736.672016182567","736.672016182567"
"1077","600.0536679925009","600.0536679925009","600.0536679925009"
"1078","600.0536679925009","600.0536679925009","600.0536679925009"
"1079","600.0331237091998","600.0331237091998","600.0331237091998"
"1080","600.0536679925009","600.0536679925009","600.0536679925009"
"1081","600.0331237091998","600.0331237091998","600.0331237091998"
"1082","618.5676877376522","618.5676877376522","618.5676877376522"
"1083","600.0331237091998","600.0331237091998","600.0331237091998"
"1084","600.0536679925009","600.0536679925009","600.0536679925009"
"1085","680.4023703969715","680.4023703969715","680.4023703969715"
"1086","600.0536679925009","600.0536679925009","600.0536679925009"
"1087","600.0536679925009","600.0536679925009","600.0536679925009"
"1088","698.3991794660171","698.3991794660171","698.3991794660171"
"1089","600.0536679925009","600.0536679925009","600.0536679925009"
"1090","600.0331237091998","600.0331237091998","600.0331237091998"
"1091","600.0331237091998","600.0331237091998","600.0331237091998"
"1092","600.0331237091998","600.0331237091998","600.0331237091998"
"1093","771.239537215569","771.239537215569","771.239537215569"
"1094","600.0536679925009","600.0536679925009","600.0536679925009"
"1095","600.0536679925009","600.0536679925009","600.0536679925009"
"1096","600.0331237091998","600.0331237091998","600.0331237091998"
"1097","600.0331237091998","600.0331237091998","600.0331237091998"
"1098","600.0536679925009","600.0536679925009","600.0536679925009"
"1099","620.6376659882111","620.6376659882111","620.6376659882111"
"1100","600.0536679925009","600.0536679925009","600.0536679925009"
"1101","645.3525646033947","645.3525646033947","645.3525646033947"
"1102","600.0331237091998","600.0331237091998","600.0331237091998"
"1103","600.0536679925009","600.0536679925009","600.0536679925009"
"1104","655.2440276900253","655.2440276900253","655.2440276900253"
"1105","612.1330293585239","612.1330293585239","612.1330293585239"
"1106","600.0331237091998","600.0331237091998","600.0331237091998"
"1107","631.696176444714","631.696176444714","631.696176444714"
"1108","734.561186875176","734.561186875176","734.561186875176"
"1109","600.0331237091998","600.0331237091998","600.0331237091998"
"1110","600.0536679925009","600.0536679925009","600.0536679925009"
"1111","654.9629161851237","654.9629161851237","654.9629161851237"
"1112","618.4826929696657","618.4826929696657","618.4826929696657"
"1113","600.0331237091998","600.0331237091998","600.0331237091998"
"1114","600.0536679925009","600.0536679925009","600.0536679925009"
"1115","600.0343394708301","600.0343394708301","600.0343394708301"
"1116","798.3482053257319","798.3482053257319","798.3482053257319"
"1117","636.2590643676685","636.2590643676685","636.2590643676685"
"1118","791.4255116089947","791.4255116089947","791.4255116089947"
"1119","600.0331237091998","600.0331237091998","600.0331237091998"
"1120","758.613929787962","758.613929787962","758.613929787962"
"1121","600.0675006197894","600.0675006197894","600.0675006197894"
"1122","600.0331237091998","600.0331237091998","600.0331237091998"
"1123","600.0331237091998","600.0331237091998","600.0331237091998"
"1124","600.0331237091998","600.0331237091998","600.0331237091998"
"1125","762.1936781264415","762.1936781264415","762.1936781264415"
"1126","600.0536679925009","600.0536679925009","600.0536679925009"
"1127","600.0331237091998","600.0331237091998","600.0331237091998"
"1128","600.0331237091998","600.0331237091998","600.0331237091998"
"1129","600.0331237091998","600.0331237091998","600.0331237091998"
"1130","600.0331237091998","600.0331237091998","600.0331237091998"
"1131","600.0022672101039","600.0022672101039","600.0022672101039"
"1132","600.0536679925009","600.0536679925009","600.0536679925009"
"1133","600.0331237091998","600.0331237091998","600.0331237091998"
"1134","718.3159622127533","718.3159622127533","718.3159622127533"
"1135","600.132495418545","600.132495418545","600.132495418545"
"1136","741.1972848848221","741.1972848848221","741.1972848848221"
"1137","600.0331237091998","600.0331237091998","600.0331237091998"
"1138","600.0618103584743","600.0618103584743","600.0618103584743"
"1139","710.3978642252503","710.3978642252503","710.3978642252503"
"1140","649.4190424974855","649.4190424974855","649.4190424974855"
"1141","600.0536679925009","600.0536679925009","600.0536679925009"
"1142","600.0536679925009","600.0536679925009","600.0536679925009"
"1143","605.8766607672183","605.8766607672183","605.8766607672183"
"1144","600.0536679925009","600.0536679925009","600.0536679925009"
"1145","631.1192211733153","631.1192211733153","631.1192211733153"
"1146","600.0536679925009","600.0536679925009","600.0536679925009"
"1147","600.0643103675235","600.0643103675235","600.0643103675235"
"1148","600.0536679925009","600.0536679925009","600.0536679925009"
"1149","600.0618103584743","600.0618103584743","600.0618103584743"
"1150","600.0536679925009","600.0536679925009","600.0536679925009"
"1151","625.0778203650825","625.0778203650825","625.0778203650825"
"1152","600.0536679925009","600.0536679925009","600.0536679925009"
"1153","600.0331237091998","600.0331237091998","600.0331237091998"
"1154","700.9403784909896","700.9403784909896","700.9403784909896"
"1155","600.0604905580615","600.0604905580615","600.0604905580615"
"1156","600.0454096688694","600.0454096688694","600.0454096688694"
"1157","609.1345222332817","609.1345222332817","609.1345222332817"
"1158","600.060454782155","600.060454782155","600.060454782155"
"1159","609.07250228681","609.07250228681","609.07250228681"
"1160","600.0331237091998","600.0331237091998","600.0331237091998"
"1161","691.3494115591512","691.3494115591512","691.3494115591512"
"1162","600.0536679925009","600.0536679925009","600.0536679925009"
"1163","600.0536679925009","600.0536679925009","600.0536679925009"
"1164","600.0297194983443","600.0297194983443","600.0297194983443"
"1165","600.0536679925009","600.0536679925009","600.0536679925009"
"1166","600.0454096688694","600.0454096688694","600.0454096688694"
"1167","600.0536679925009","600.0536679925009","600.0536679925009"
"1168","600.0536679925009","600.0536679925009","600.0536679925009"
"1169","600.060454782155","600.060454782155","600.060454782155"
"1170","641.785700254018","641.785700254018","641.785700254018"
"1171","600.0536679925009","600.0536679925009","600.0536679925009"
"1172","600.0536679925009","600.0536679925009","600.0536679925009"
"1173","600.0536679925009","600.0536679925009","600.0536679925009"
"1174","600.050419869881","600.050419869881","600.050419869881"
"1175","730.8749851982188","730.8749851982188","730.8749851982188"
"1176","600.0536679925009","600.0536679925009","600.0536679925009"
"1177","600.0521394035632","600.0521394035632","600.0521394035632"
"1178","785.1935179905339","785.1935179905339","785.1935179905339"
"1179","600.0331237091998","600.0331237091998","600.0331237091998"
"1180","600.0331237091998","600.0331237091998","600.0331237091998"
"1181","600.0331237091998","600.0331237091998","600.0331237091998"
"1182","600.0331237091998","600.0331237091998","600.0331237091998"
"1183","600.0297194983443","600.0297194983443","600.0297194983443"
"1184","781.2611307934068","781.2611307934068","781.2611307934068"
"1185","600.0305581530783","600.0305581530783","600.0305581530783"
"1186","600.0331237091998","600.0331237091998","600.0331237091998"
"1187","600.0331237091998","600.0331237091998","600.0331237091998"
"1188","600.0331237091998","600.0331237091998","600.0331237091998"
"1189","763.8906025888392","763.8906025888392","763.8906025888392"
"1190","600.0331237091998","600.0331237091998","600.0331237091998"
"1191","692.5382006143802","692.5382006143802","692.5382006143802"
"1192","696.0023788138852","696.0023788138852","696.0023788138852"
"1193","602.5894335058857","602.5894335058857","602.5894335058857"
"1194","600.1224010207612","600.1224010207612","600.1224010207612"
"1195","600.3103052814267","600.3103052814267","600.3103052814267"
"1196","600.1043752942161","600.1043752942161","600.1043752942161"
"1197","600.7505562723763","600.7505562723763","600.7505562723763"
"1198","600.1045772189539","600.1045772189539","600.1045772189539"
"1199","600.0280087280706","600.0280087280706","600.0280087280706"
"1200","687.7259220666737","687.7259220666737","687.7259220666737"
"1201","600.0331237091998","600.0331237091998","600.0331237091998"
"1202","747.1064630847715","747.1064630847715","747.1064630847715"
"1203","600.0331237091998","600.0331237091998","600.0331237091998"
"1204","687.114507619508","687.114507619508","687.114507619508"
"1205","600.0331237091998","600.0331237091998","600.0331237091998"
"1206","649.7339609901204","649.7339609901204","649.7339609901204"
"1207","700.1738797951746","700.1738797951746","700.1738797951746"
"1208","602.4237006284177","602.4237006284177","602.4237006284177"
"1209","627.8462018348994","627.8462018348994","627.8462018348994"
"1210","600.0331237091998","600.0331237091998","600.0331237091998"
"1211","771.483422714217","771.483422714217","771.483422714217"
"1212","600.0331237091998","600.0331237091998","600.0331237091998"
"1213","673.9787771854642","673.9787771854642","673.9787771854642"
"1214","600.0331237091998","600.0331237091998","600.0331237091998"
"1215","600.0331237091998","600.0331237091998","600.0331237091998"
"1216","600.0331237091998","600.0331237091998","600.0331237091998"
"1217","600.0331237091998","600.0331237091998","600.0331237091998"
"1218","610.7887028256882","610.7887028256882","610.7887028256882"
"1219","600.0331237091998","600.0331237091998","600.0331237091998"
"1220","600.0428132246082","600.0428132246082","600.0428132246082"
"1221","718.0273717745812","718.0273717745812","718.0273717745812"
"1222","600.0331237091998","600.0331237091998","600.0331237091998"
"1223","600.0331237091998","600.0331237091998","600.0331237091998"
"1224","658.8001591531946","658.8001591531946","658.8001591531946"
"1225","600.0331237091998","600.0331237091998","600.0331237091998"
"1226","600.0331237091998","600.0331237091998","600.0331237091998"
"1227","600.0331237091998","600.0331237091998","600.0331237091998"
"1228","600.0331237091998","600.0331237091998","600.0331237091998"
"1229","600.0331237091998","600.0331237091998","600.0331237091998"
"1230","600.0331237091998","600.0331237091998","600.0331237091998"
"1231","600.0331237091998","600.0331237091998","600.0331237091998"
"1232","600.0331237091998","600.0331237091998","600.0331237091998"
"1233","600.0331237091998","600.0331237091998","600.0331237091998"
"1234","600.0331237091998","600.0331237091998","600.0331237091998"
"1235","600.0331237091998","600.0331237091998","600.0331237091998"
"1236","605.0512965108836","605.0512965108836","605.0512965108836"
"1237","600.0331237091998","600.0331237091998","600.0331237091998"
"1238","600.0331237091998","600.0331237091998","600.0331237091998"
"1239","600.0168118098932","600.0168118098932","600.0168118098932"
"1240","600.0331237091998","600.0331237091998","600.0331237091998"
"1241","600.043423784324","600.043423784324","600.043423784324"
"1242","600.0331237091998","600.0331237091998","600.0331237091998"
"1243","600.0408452471548","600.0408452471548","600.0408452471548"
"1244","600.0331237091998","600.0331237091998","600.0331237091998"
"1245","600.0323874314466","600.0323874314466","600.0323874314466"
"1246","600.0331237091998","600.0331237091998","600.0331237091998"
"1247","600.0331237091998","600.0331237091998","600.0331237091998"
"1248","600.0331237091998","600.0331237091998","600.0331237091998"
"1249","600.0367898346013","600.0367898346013","600.0367898346013"
"1250","600.0331237091998","600.0331237091998","600.0331237091998"
"1251","600.0331237091998","600.0331237091998","600.0331237091998"
"1252","600.0323874314466","600.0323874314466","600.0323874314466"
"1253","600.0331237091998","600.0331237091998","600.0331237091998"
"1254","600.0331237091998","600.0331237091998","600.0331237091998"
"1255","600.1014735588892","600.1014735588892","600.1014735588892"
"1256","600.0390906993051","600.0390906993051","600.0390906993051"
"1257","600.0331237091998","600.0331237091998","600.0331237091998"
"1258","600.0331237091998","600.0331237091998","600.0331237091998"
"1259","600.0331237091998","600.0331237091998","600.0331237091998"
"1260","600.2277310158762","600.2277310158762","600.2277310158762"
"1261","600.043423784324","600.043423784324","600.043423784324"
"1262","600.0331237091998","600.0331237091998","600.0331237091998"
"1263","600.0331237091998","600.0331237091998","600.0331237091998"
"1264","600.0331237091998","600.0331237091998","600.0331237091998"
"1265","600.1014735588892","600.1014735588892","600.1014735588892"
"1266","733.9327048005246","733.9327048005246","733.9327048005246"
"1267","600.0331237091998","600.0331237091998","600.0331237091998"
"1268","600.0331237091998","600.0331237091998","600.0331237091998"
"1269","600.0331237091998","600.0331237091998","600.0331237091998"
"1270","600.0331237091998","600.0331237091998","600.0331237091998"
"1271","600.0323874314466","600.0323874314466","600.0323874314466"
"1272","600.0331237091998","600.0331237091998","600.0331237091998"
"1273","600.0331237091998","600.0331237091998","600.0331237091998"
"1274","600.0331237091998","600.0331237091998","600.0331237091998"
"1275","600.0331237091998","600.0331237091998","600.0331237091998"
"1276","600.0331237091998","600.0331237091998","600.0331237091998"
"1277","728.0619415629868","728.0619415629868","728.0619415629868"
"1278","600.0331237091998","600.0331237091998","600.0331237091998"
"1279","674.965574958741","674.965574958741","674.965574958741"
"1280","659.0970836005582","659.0970836005582","659.0970836005582"
"1281","601.20182066485","601.20182066485","601.20182066485"
"1282","690.1436185796406","690.1436185796406","690.1436185796406"
"1283","600.0323874314466","600.0323874314466","600.0323874314466"
"1284","600.0331237091998","600.0331237091998","600.0331237091998"
"1285","600.0331237091998","600.0331237091998","600.0331237091998"
"1286","600.0331237091998","600.0331237091998","600.0331237091998"
"1287","600.0331237091998","600.0331237091998","600.0331237091998"
"1288","732.627753516893","732.627753516893","732.627753516893"
"1289","667.1678538727779","667.1678538727779","667.1678538727779"
"1290","630.2432931329852","630.2432931329852","630.2432931329852"
"1291","706.9410977821476","706.9410977821476","706.9410977821476"
"1292","600.0331237091998","600.0331237091998","600.0331237091998"
"1293","763.7235881753484","763.7235881753484","763.7235881753484"
"1294","646.8344548359843","646.8344548359843","646.8344548359843"
"1295","741.3625920842151","741.3625920842151","741.3625920842151"
"1296","714.8039680368095","714.8039680368095","714.8039680368095"
"1297","667.2437381997307","667.2437381997307","667.2437381997307"
"1298","600.0661088529675","600.0661088529675","600.0661088529675"
"1299","600.0331237091998","600.0331237091998","600.0331237091998"
"1300","779.3234958530397","779.3234958530397","779.3234958530397"
"1301","600.0331237091998","600.0331237091998","600.0331237091998"
"1302","762.8770510854106","762.8770510854106","762.8770510854106"
"1303","600.0331237091998","600.0331237091998","600.0331237091998"
"1304","600.0962666868843","600.0962666868843","600.0962666868843"
"1305","600.0331237091998","600.0331237091998","600.0331237091998"
"1306","796.1422272799205","796.1422272799205","796.1422272799205"
"1307","609.3821419864332","609.3821419864332","609.3821419864332"
"1308","600.0170605659824","600.0170605659824","600.0170605659824"
"1309","600.0331237091998","600.0331237091998","600.0331237091998"
"1310","600.0331237091998","600.0331237091998","600.0331237091998"
"1311","600.0331237091998","600.0331237091998","600.0331237091998"
"1312","600.1270057425547","600.1270057425547","600.1270057425547"
"1313","600.0331237091998","600.0331237091998","600.0331237091998"
"1314","600.0646351205052","600.0646351205052","600.0646351205052"
"1315","600.0090361136594","600.0090361136594","600.0090361136594"
"1316","600.0655616636482","600.0655616636482","600.0655616636482"
"1317","600.0331237091998","600.0331237091998","600.0331237091998"
"1318","600.088346444923","600.088346444923","600.088346444923"
"1319","600.0331237091998","600.0331237091998","600.0331237091998"
"1320","600.101164925533","600.101164925533","600.101164925533"
"1321","600.0323874314466","600.0323874314466","600.0323874314466"
"1322","600.0331237091998","600.0331237091998","600.0331237091998"
"1323","614.6084322787249","614.6084322787249","614.6084322787249"
"1324","685.280047556632","685.280047556632","685.280047556632"
"1325","600.0193310767678","600.0193310767678","600.0193310767678"
"1326","614.4706299911459","614.4706299911459","614.4706299911459"
"1327","600.101164925533","600.101164925533","600.101164925533"
"1328","776.1883624756217","776.1883624756217","776.1883624756217"
"1329","600.088346444923","600.088346444923","600.088346444923"
"1330","600.0331237091998","600.0331237091998","600.0331237091998"
"1331","600.0331237091998","600.0331237091998","600.0331237091998"
"1332","600.0331237091998","600.0331237091998","600.0331237091998"
"1333","600.0629124376428","600.0629124376428","600.0629124376428"
"1334","600.1072231355018","600.1072231355018","600.1072231355018"
"1335","600.0331237091998","600.0331237091998","600.0331237091998"
"1336","600.0936747379117","600.0936747379117","600.0936747379117"
"1337","600.0414630977675","600.0414630977675","600.0414630977675"
"1338","606.677410485431","606.677410485431","606.677410485431"
"1339","600.0383876904004","600.0383876904004","600.0383876904004"
"1340","600.0331237091998","600.0331237091998","600.0331237091998"
"1341","600.0612493200567","600.0612493200567","600.0612493200567"
"1342","600.0428738760444","600.0428738760444","600.0428738760444"
"1343","600.0331237091998","600.0331237091998","600.0331237091998"
"1344","600.0348610718817","600.0348610718817","600.0348610718817"
"1345","600.0706694554129","600.0706694554129","600.0706694554129"
"1346","600.0090361136594","600.0090361136594","600.0090361136594"
"1347","722.9824329326586","722.9824329326586","722.9824329326586"
"1348","600.0193310767678","600.0193310767678","600.0193310767678"
"1349","600.0331237091998","600.0331237091998","600.0331237091998"
"1350","600.0331237091998","600.0331237091998","600.0331237091998"
"1351","600.0331237091998","600.0331237091998","600.0331237091998"
"1352","600.00667994867","600.00667994867","600.00667994867"
"1353","600.0331237091998","600.0331237091998","600.0331237091998"
"1354","600.0331237091998","600.0331237091998","600.0331237091998"
"1355","600.0323874314466","600.0323874314466","600.0323874314466"
"1356","600.0331237091998","600.0331237091998","600.0331237091998"
"1357","600.0348610718817","600.0348610718817","600.0348610718817"
"1358","600.0280126027019","600.0280126027019","600.0280126027019"
"1359","600.0240379790653","600.0240379790653","600.0240379790653"
"1360","627.3542649347057","627.3542649347057","627.3542649347057"
"1361","600.0331237091998","600.0331237091998","600.0331237091998"
"1362","753.8413042617855","753.8413042617855","753.8413042617855"
"1363","600.0331237091998","600.0331237091998","600.0331237091998"
"1364","600.0191837962662","600.0191837962662","600.0191837962662"
"1365","600.0157496284619","600.0157496284619","600.0157496284619"
"1366","730.8334561228461","730.8334561228461","730.8334561228461"
"1367","634.29934739319","634.29934739319","634.29934739319"
"1368","600.0311640640236","600.0311640640236","600.0311640640236"
"1369","697.4312862712411","697.4312862712411","697.4312862712411"
"1370","674.1896474754678","674.1896474754678","674.1896474754678"
"1371","600.021271786203","600.021271786203","600.021271786203"
"1372","600.0331237091998","600.0331237091998","600.0331237091998"
"1373","600.0280126027019","600.0280126027019","600.0280126027019"
"1374","709.7184137217276","709.7184137217276","709.7184137217276"
"1375","754.327469904852","754.327469904852","754.327469904852"
"1376","601.7255525764863","601.7255525764863","601.7255525764863"
"1377","600.0331237091998","600.0331237091998","600.0331237091998"
"1378","600.0331237091998","600.0331237091998","600.0331237091998"
"1379","710.2402673703718","710.2402673703718","710.2402673703718"
"1380","662.0238154308372","662.0238154308372","662.0238154308372"
"1381","600.107327071926","600.107327071926","600.107327071926"
"1382","600.0655616636482","600.0655616636482","600.0655616636482"
"1383","714.8191027824244","714.8191027824244","714.8191027824244"
"1384","600.0331237091998","600.0331237091998","600.0331237091998"
"1385","600.0767389120051","600.0767389120051","600.0767389120051"
"1386","600.0839259133614","600.0839259133614","600.0839259133614"
"1387","714.9431757346665","714.9431757346665","714.9431757346665"
"1388","699.1443704199648","699.1443704199648","699.1443704199648"
"1389","710.9758804506844","710.9758804506844","710.9758804506844"
"1390","600.1128962045809","600.1128962045809","600.1128962045809"
"1391","600.1512379860097","600.1512379860097","600.1512379860097"
"1392","600.1072231355018","600.1072231355018","600.1072231355018"
"1393","600.1270057425547","600.1270057425547","600.1270057425547"
"1394","600.0331237091998","600.0331237091998","600.0331237091998"
"1395","600.088346444923","600.088346444923","600.088346444923"
"1396","600.1072231355018","600.1072231355018","600.1072231355018"
"1397","600.1101689099279","600.1101689099279","600.1101689099279"
"1398","600.0839259133614","600.0839259133614","600.0839259133614"
"1399","600.0767389120051","600.0767389120051","600.0767389120051"
"1400","600.0395444764177","600.0395444764177","600.0395444764177"
"1401","600.0331237091998","600.0331237091998","600.0331237091998"
"1402","788.7303926501963","788.7303926501963","788.7303926501963"
"1403","600.0331237091998","600.0331237091998","600.0331237091998"
"1404","600.0191837962662","600.0191837962662","600.0191837962662"
"1405","600.0193310767678","600.0193310767678","600.0193310767678"
"1406","600.0331237091998","600.0331237091998","600.0331237091998"
"1407","600.088346444923","600.088346444923","600.088346444923"
"1408","600.0331237091998","600.0331237091998","600.0331237091998"
"1409","600.0367898346013","600.0367898346013","600.0367898346013"
"1410","600.0331237091998","600.0331237091998","600.0331237091998"
"1411","600.0706694554129","600.0706694554129","600.0706694554129"
"1412","600.0171621236847","600.0171621236847","600.0171621236847"
"1413","600.0170605659824","600.0170605659824","600.0170605659824"
"1414","600.0421993755207","600.0421993755207","600.0421993755207"
"1415","600.0157496284619","600.0157496284619","600.0157496284619"
"1416","671.917978379483","671.917978379483","671.917978379483"
"1417","600.0331237091998","600.0331237091998","600.0331237091998"
"1418","600.0536679925009","600.0536679925009","600.0536679925009"
"1419","607.7983969615077","607.7983969615077","607.7983969615077"
"1420","772.8928918754189","772.8928918754189","772.8928918754189"
"1421","623.1758798859187","623.1758798859187","623.1758798859187"
"1422","600.0839259133614","600.0839259133614","600.0839259133614"
"1423","600.0414630977675","600.0414630977675","600.0414630977675"
"1424","600.0331237091998","600.0331237091998","600.0331237091998"
"1425","600.0331237091998","600.0331237091998","600.0331237091998"
"1426","600.0395444764177","600.0395444764177","600.0395444764177"
"1427","600.0383876904004","600.0383876904004","600.0383876904004"
"1428","720.690656672295","720.690656672295","720.690656672295"
"1429","600.0331237091998","600.0331237091998","600.0331237091998"
"1430","600.0331237091998","600.0331237091998","600.0331237091998"
"1431","600.0331237091998","600.0331237091998","600.0331237091998"
"1432","600.0331237091998","600.0331237091998","600.0331237091998"
"1433","600.1072231355018","600.1072231355018","600.1072231355018"
"1434","600.0331237091998","600.0331237091998","600.0331237091998"
"1435","600.0331237091998","600.0331237091998","600.0331237091998"
"1436","708.0755909111201","708.0755909111201","708.0755909111201"
"1437","600.0331237091998","600.0331237091998","600.0331237091998"
"1438","615.0063491767687","615.0063491767687","615.0063491767687"
"1439","600.0331237091998","600.0331237091998","600.0331237091998"
"1440","724.9241378712287","724.9241378712287","724.9241378712287"
"1441","757.108340343065","757.108340343065","757.108340343065"
"1442","600.0323874314466","600.0323874314466","600.0323874314466"
"1443","655.4389724009528","655.4389724009528","655.4389724009528"
"1444","719.4919032227147","719.4919032227147","719.4919032227147"
"1445","693.6338734705561","693.6338734705561","693.6338734705561"
"1446","600.0323874314466","600.0323874314466","600.0323874314466"
"1447","600.0311640640236","600.0311640640236","600.0311640640236"
"1448","600.0331237091998","600.0331237091998","600.0331237091998"
"1449","600.0331237091998","600.0331237091998","600.0331237091998"
"1450","728.9138122547625","728.9138122547625","728.9138122547625"
"1451","600.0323874314466","600.0323874314466","600.0323874314466"
"1452","600.0323874314466","600.0323874314466","600.0323874314466"
"1453","600.0331237091998","600.0331237091998","600.0331237091998"
"1454","600.0331237091998","600.0331237091998","600.0331237091998"
"1455","600.0839259133614","600.0839259133614","600.0839259133614"
"1456","616.1837619948108","616.1837619948108","616.1837619948108"
"1457","600.0331237091998","600.0331237091998","600.0331237091998"
"1458","600.0323874314466","600.0323874314466","600.0323874314466"
"1459","600.0323874314466","600.0323874314466","600.0323874314466"
"1460","780.774432717449","780.774432717449","780.774432717449"
"1461","600.0323874314466","600.0323874314466","600.0323874314466"
"1462","600.0323874314466","600.0323874314466","600.0323874314466"
"1463","600.0331237091998","600.0331237091998","600.0331237091998"
"1464","600.0331237091998","600.0331237091998","600.0331237091998"
"1465","600.0331237091998","600.0331237091998","600.0331237091998"
"1466","600.0323874314466","600.0323874314466","600.0323874314466"
"1467","600.0323874314466","600.0323874314466","600.0323874314466"
"1468","600.0323874314466","600.0323874314466","600.0323874314466"
"1469","600.0323874314466","600.0323874314466","600.0323874314466"
"1470","600.0323874314466","600.0323874314466","600.0323874314466"
"1471","600.0323874314466","600.0323874314466","600.0323874314466"
"1472","600.0331237091998","600.0331237091998","600.0331237091998"
"1473","600.0170605659824","600.0170605659824","600.0170605659824"
"1474","600.0323874314466","600.0323874314466","600.0323874314466"
"1475","600.0323874314466","600.0323874314466","600.0323874314466"
"1476","600.0323874314466","600.0323874314466","600.0323874314466"
"1477","600.0323874314466","600.0323874314466","600.0323874314466"
"1478","747.1807274461671","747.1807274461671","747.1807274461671"
"1479","600.0323874314466","600.0323874314466","600.0323874314466"
"1480","600.0323874314466","600.0323874314466","600.0323874314466"
"1481","742.0164501772884","742.0164501772884","742.0164501772884"
"1482","600.0331237091998","600.0331237091998","600.0331237091998"
