"Step","vital-cosmos-120 - trial_state/config.vdw_a","vital-cosmos-120 - trial_state/config.vdw_a__MIN","vital-cosmos-120 - trial_state/config.vdw_a__MAX"
"1483","600389.3766853472","600389.3766853472","600389.3766853472"
"1484","600389.3766853472","600389.3766853472","600389.3766853472"
"1485","600405.5456520016","600405.5456520016","600405.5456520016"
"1486","600389.3132236251","600389.3132236251","600389.3132236251"
"1487","600389.3766853472","600389.3766853472","600389.3766853472"
"1488","749229.282706883","749229.282706883","749229.282706883"
"1489","600389.3766853472","600389.3766853472","600389.3766853472"
"1490","600389.3766853472","600389.3766853472","600389.3766853472"
"1491","704026.6341589075","704026.6341589075","704026.6341589075"
"1492","600389.3766853472","600389.3766853472","600389.3766853472"
"1493","738108.5772450855","738108.5772450855","738108.5772450855"
"1494","600389.3766853472","600389.3766853472","600389.3766853472"
"1495","600389.3766853472","600389.3766853472","600389.3766853472"
"1496","600389.3766853472","600389.3766853472","600389.3766853472"
"1497","600389.3132236251","600389.3132236251","600389.3132236251"
"1498","600389.3766853472","600389.3766853472","600389.3766853472"
"1499","600389.3766853472","600389.3766853472","600389.3766853472"
"1500","759548.1657933065","759548.1657933065","759548.1657933065"
"1501","630969.9701005975","630969.9701005975","630969.9701005975"
"1502","615315.2531254047","615315.2531254047","615315.2531254047"
"1503","784335.9297083167","784335.9297083167","784335.9297083167"
"1504","672102.2843876557","672102.2843876557","672102.2843876557"
"1505","741255.4493473067","741255.4493473067","741255.4493473067"
"1506","740719.0001008648","740719.0001008648","740719.0001008648"
"1507","796516.6566938707","796516.6566938707","796516.6566938707"
"1508","691787.0253767585","691787.0253767585","691787.0253767585"
"1509","677895.5136830255","677895.5136830255","677895.5136830255"
"1510","605382.786070973","605382.786070973","605382.786070973"
"1511","678236.7295184708","678236.7295184708","678236.7295184708"
"1512","796534.1512478492","796534.1512478492","796534.1512478492"
"1513","644302.6492494359","644302.6492494359","644302.6492494359"
"1514","687062.2650659272","687062.2650659272","687062.2650659272"
"1515","748588.9530439653","748588.9530439653","748588.9530439653"
"1516","600389.3766853472","600389.3766853472","600389.3766853472"
"1517","739377.7620144397","739377.7620144397","739377.7620144397"
"1518","600446.4791179987","600446.4791179987","600446.4791179987"
"1519","600389.3766853472","600389.3766853472","600389.3766853472"
"1520","600419.5564437214","600419.5564437214","600419.5564437214"
"1521","685708.6467124143","685708.6467124143","685708.6467124143"
"1522","600389.3766853472","600389.3766853472","600389.3766853472"
"1523","782876.4332148321","782876.4332148321","782876.4332148321"
"1524","703728.9066031674","703728.9066031674","703728.9066031674"
"1525","600419.5564437214","600419.5564437214","600419.5564437214"
"1526","600419.5564437214","600419.5564437214","600419.5564437214"
"1527","600653.1118341963","600653.1118341963","600653.1118341963"
"1528","600389.3409760804","600389.3409760804","600389.3409760804"
"1529","600173.0790785536","600173.0790785536","600173.0790785536"
"1530","600465.3073902377","600465.3073902377","600465.3073902377"
"1531","600391.9503331799","600391.9503331799","600391.9503331799"
"1532","600137.0184215416","600137.0184215416","600137.0184215416"
"1533","600388.476387672","600388.476387672","600388.476387672"
"1534","600389.3766853472","600389.3766853472","600389.3766853472"
"1535","600391.9503331799","600391.9503331799","600391.9503331799"
"1536","600452.8084964834","600452.8084964834","600452.8084964834"
"1537","600364.0723764783","600364.0723764783","600364.0723764783"
"1538","678555.5030293287","678555.5030293287","678555.5030293287"
"1539","600389.3766853472","600389.3766853472","600389.3766853472"
"1540","600389.3766853472","600389.3766853472","600389.3766853472"
"1541","600454.0249232736","600454.0249232736","600454.0249232736"
"1542","781504.247775726","781504.247775726","781504.247775726"
"1543","600566.4999242503","600566.4999242503","600566.4999242503"
"1544","600419.5564437214","600419.5564437214","600419.5564437214"
"1545","600364.0723764783","600364.0723764783","600364.0723764783"
"1546","600391.9503331799","600391.9503331799","600391.9503331799"
"1547","600389.3409760804","600389.3409760804","600389.3409760804"
"1548","600391.9503331799","600391.9503331799","600391.9503331799"
"1549","600364.0723764783","600364.0723764783","600364.0723764783"
"1550","600389.3766853472","600389.3766853472","600389.3766853472"
"1551","600391.9503331799","600391.9503331799","600391.9503331799"
"1552","600364.0723764783","600364.0723764783","600364.0723764783"
"1553","600364.0723764783","600364.0723764783","600364.0723764783"
"1554","673700.9033594654","673700.9033594654","673700.9033594654"
"1555","628095.7713896127","628095.7713896127","628095.7713896127"
"1556","600389.3766853472","600389.3766853472","600389.3766853472"
"1557","600389.3766853472","600389.3766853472","600389.3766853472"
"1558","600389.3766853472","600389.3766853472","600389.3766853472"
"1559","600364.0723764783","600364.0723764783","600364.0723764783"
"1560","600389.3766853472","600389.3766853472","600389.3766853472"
"1561","600389.3766853472","600389.3766853472","600389.3766853472"
"1562","600656.1750580929","600656.1750580929","600656.1750580929"
"1563","600389.3766853472","600389.3766853472","600389.3766853472"
"1564","600389.3766853472","600389.3766853472","600389.3766853472"
"1565","600385.9140496595","600385.9140496595","600385.9140496595"
"1566","600389.3766853472","600389.3766853472","600389.3766853472"
"1567","600391.9617269341","600391.9617269341","600391.9617269341"
"1568","600389.3766853472","600389.3766853472","600389.3766853472"
"1569","600419.5564437214","600419.5564437214","600419.5564437214"
"1570","600364.0723764783","600364.0723764783","600364.0723764783"
"1571","600391.9503331799","600391.9503331799","600391.9503331799"
"1572","600364.0723764783","600364.0723764783","600364.0723764783"
"1573","600389.3409760804","600389.3409760804","600389.3409760804"
"1574","600389.3766853472","600389.3766853472","600389.3766853472"
"1575","600454.0249232736","600454.0249232736","600454.0249232736"
"1576","600364.0723764783","600364.0723764783","600364.0723764783"
"1577","600389.3766853472","600389.3766853472","600389.3766853472"
"1578","624793.5994907775","624793.5994907775","624793.5994907775"
"1579","600364.0723764783","600364.0723764783","600364.0723764783"
"1580","778741.1188351205","778741.1188351205","778741.1188351205"
"1581","786580.5819319721","786580.5819319721","786580.5819319721"
"1582","793624.5539526517","793624.5539526517","793624.5539526517"
"1583","792155.2542032356","792155.2542032356","792155.2542032356"
"1584","628552.7615936253","628552.7615936253","628552.7615936253"
"1585","685647.2956494964","685647.2956494964","685647.2956494964"
"1586","759907.4939620695","759907.4939620695","759907.4939620695"
"1587","663318.7171259978","663318.7171259978","663318.7171259978"
"1588","600389.3766853472","600389.3766853472","600389.3766853472"
"1589","600364.0723764783","600364.0723764783","600364.0723764783"
"1590","674299.2531178795","674299.2531178795","674299.2531178795"
"1591","675425.971380577","675425.971380577","675425.971380577"
"1592","723319.0443038333","723319.0443038333","723319.0443038333"
"1593","727400.4848488865","727400.4848488865","727400.4848488865"
"1594","600389.3766853472","600389.3766853472","600389.3766853472"
"1595","600391.9617269341","600391.9617269341","600391.9617269341"
"1596","600528.1347497591","600528.1347497591","600528.1347497591"
"1597","600389.3766853472","600389.3766853472","600389.3766853472"
"1598","600488.1663111732","600488.1663111732","600488.1663111732"
"1599","749167.9614377214","749167.9614377214","749167.9614377214"
"1600","766611.6211405179","766611.6211405179","766611.6211405179"
"1601","799399.3736919612","799399.3736919612","799399.3736919612"
"1602","600389.3409760804","600389.3409760804","600389.3409760804"
"1603","791009.1296877996","791009.1296877996","791009.1296877996"
"1604","660259.9867911257","660259.9867911257","660259.9867911257"
"1605","633971.2735767782","633971.2735767782","633971.2735767782"
"1606","600389.3409760804","600389.3409760804","600389.3409760804"
"1607","624958.2288240021","624958.2288240021","624958.2288240021"
"1608","600389.3766853472","600389.3766853472","600389.3766853472"
"1609","632570.7808510597","632570.7808510597","632570.7808510597"
"1610","600364.0723764783","600364.0723764783","600364.0723764783"
"1611","600389.3766853472","600389.3766853472","600389.3766853472"
"1612","765279.3045127117","765279.3045127117","765279.3045127117"
"1613","600399.9265095938","600399.9265095938","600399.9265095938"
"1614","600389.3766853472","600389.3766853472","600389.3766853472"
"1615","600389.3766853472","600389.3766853472","600389.3766853472"
"1616","600389.3766853472","600389.3766853472","600389.3766853472"
"1617","668818.4491034669","668818.4491034669","668818.4491034669"
"1618","600389.3766853472","600389.3766853472","600389.3766853472"
"1619","705464.23604819","705464.23604819","705464.23604819"
"1620","600391.9617269341","600391.9617269341","600391.9617269341"
"1621","600385.1138995866","600385.1138995866","600385.1138995866"
"1622","600389.3409760804","600389.3409760804","600389.3409760804"
"1623","600389.3766853472","600389.3766853472","600389.3766853472"
"1624","746913.0309499213","746913.0309499213","746913.0309499213"
"1625","703625.3457735003","703625.3457735003","703625.3457735003"
"1626","680000.076143973","680000.076143973","680000.076143973"
"1627","600389.3409760804","600389.3409760804","600389.3409760804"
"1628","600389.3766853472","600389.3766853472","600389.3766853472"
"1629","600389.3766853472","600389.3766853472","600389.3766853472"
"1630","600491.3510101454","600491.3510101454","600491.3510101454"
"1631","600389.3766853472","600389.3766853472","600389.3766853472"
"1632","600202.2115961566","600202.2115961566","600202.2115961566"
"1633","600204.9246776489","600204.9246776489","600204.9246776489"
"1634","600389.3766853472","600389.3766853472","600389.3766853472"
"1635","600364.0723764783","600364.0723764783","600364.0723764783"
"1636","645090.7775196274","645090.7775196274","645090.7775196274"
"1637","600389.3766853472","600389.3766853472","600389.3766853472"
"1638","600389.3766853472","600389.3766853472","600389.3766853472"
"1639","600389.3766853472","600389.3766853472","600389.3766853472"
"1640","600389.3766853472","600389.3766853472","600389.3766853472"
"1641","600392.4984551793","600392.4984551793","600392.4984551793"
"1642","600389.3766853472","600389.3766853472","600389.3766853472"
"1643","600389.3766853472","600389.3766853472","600389.3766853472"
"1644","600389.3766853472","600389.3766853472","600389.3766853472"
"1645","600389.3409760804","600389.3409760804","600389.3409760804"
"1646","600389.3766853472","600389.3766853472","600389.3766853472"
"1647","785250.5845520342","785250.5845520342","785250.5845520342"
"1648","600118.2199199982","600118.2199199982","600118.2199199982"
"1649","600389.3766853472","600389.3766853472","600389.3766853472"
"1650","600389.3766853472","600389.3766853472","600389.3766853472"
"1651","631813.786678033","631813.786678033","631813.786678033"
"1652","600389.3766853472","600389.3766853472","600389.3766853472"
"1653","620963.2474132504","620963.2474132504","620963.2474132504"
"1654","600389.3766853472","600389.3766853472","600389.3766853472"
"1655","600389.3766853472","600389.3766853472","600389.3766853472"
"1656","600389.3766853472","600389.3766853472","600389.3766853472"
"1657","684311.1469344486","684311.1469344486","684311.1469344486"
"1658","600389.3766853472","600389.3766853472","600389.3766853472"
"1659","600389.3766853472","600389.3766853472","600389.3766853472"
"1660","663736.6540136478","663736.6540136478","663736.6540136478"
"1661","600389.3766853472","600389.3766853472","600389.3766853472"
"1662","741344.4558038044","741344.4558038044","741344.4558038044"
"1663","666544.8595772386","666544.8595772386","666544.8595772386"
"1664","764035.8647456662","764035.8647456662","764035.8647456662"
